n_arms,n_steps,optimistic_init,variant,environment_seed,final_avg_reward,total_regret
100,1000,True,decay=0.9999,20006,0.861,140.7450825914384
100,1000,True,decay=0.9999,20007,0.863,123.37861847653737
100,1000,True,decay=0.9999,20008,0.87,139.5512141899521
100,1000,True,decay=0.9999,20009,0.85,140.91255902478443
100,1000,True,decay=0.9999,20010,0.842,163.4832536007223
100,1000,True,decay=0.9999,20011,0.856,146.29593438634694
100,1000,True,decay=0.9999,20012,0.869,130.54042055622222
100,1000,True,decay=0.9999,20013,0.846,146.3434384189641
100,1000,True,decay=0.9999,20014,0.863,138.13935758198957
100,1000,True,decay=0.9999,20015,0.843,134.30056850553677
100,1000,True,decay=0.9999,20016,0.852,158.67745816465805
100,1000,True,decay=0.9999,20017,0.834,134.62600481548628
100,1000,True,decay=0.9999,20018,0.861,137.830492871065
100,1000,True,decay=0.9999,20019,0.822,161.38053921839804
100,1000,True,decay=0.9999,20020,0.862,134.70843802685658
100,1000,True,decay=0.9999,20021,0.832,137.15435970748504
100,1000,True,decay=0.9999,20022,0.84,162.24017332659474
100,1000,True,decay=0.9999,20023,0.847,127.70028297126636
100,1000,True,decay=0.9999,20024,0.86,148.14522188117974
100,1000,True,decay=0.9999,20025,0.847,144.3425544875619
100,1000,True,decay=0.9999,20026,0.865,147.02961561010594
100,1000,True,decay=0.9999,20027,0.858,132.34540815851693
100,1000,True,decay=0.9999,20028,0.849,138.03154847525815
100,1000,True,decay=0.9999,20029,0.852,133.18944535470274
100,1000,True,decay=0.99999,20000,0.842,139.82348502415851
100,1000,True,decay=0.99999,20001,0.858,136.28788899842908
100,1000,True,decay=0.99999,20002,0.836,152.98632476977204
100,1000,True,decay=0.99999,20003,0.864,134.96273216724515
100,1000,True,decay=0.99999,20004,0.858,143.70194697510055
100,1000,True,decay=0.99999,20005,0.864,128.62314695750663
100,1000,True,decay=0.99999,20006,0.861,143.07832328530537
100,1000,True,decay=0.99999,20007,0.86,129.05418782995702
100,1000,True,decay=0.99999,20008,0.861,143.44738615852603
100,1000,True,decay=0.99999,20009,0.849,141.51064427806458
100,1000,True,decay=0.99999,20010,0.844,163.9658279853696
100,1000,True,decay=0.99999,20011,0.854,148.62158382672746
100,1000,True,decay=0.99999,20012,0.865,129.81779679465402
100,1000,True,decay=0.99999,20013,0.843,150.98943321464822
100,1000,True,decay=0.99999,20014,0.862,139.0347132298799
100,1000,True,decay=0.99999,20015,0.844,136.5379847435352
100,1000,True,decay=0.99999,20016,0.851,159.47324594267883
100,1000,True,decay=0.99999,20017,0.839,137.09586786540913
100,1000,True,decay=0.99999,20018,0.857,139.04310265832567
100,1000,True,decay=0.99999,20019,0.821,163.17064724821586
100,1000,True,decay=0.99999,20020,0.859,136.12335396856753
100,1000,True,decay=0.99999,20021,0.826,144.00215426458206
100,1000,True,decay=0.99999,20022,0.842,158.88979187876362
100,1000,True,decay=0.99999,20023,0.844,129.5707338656399
100,1000,True,decay=0.99999,20024,0.857,149.4343833919606
100,1000,True,decay=0.99999,20025,0.849,145.71237969591468
100,1000,True,decay=0.99999,20026,0.863,149.32185551620066
100,1000,True,decay=0.99999,20027,0.857,133.75119504820407
100,1000,True,decay=0.99999,20028,0.844,141.28841435909231
100,1000,True,decay=0.99999,20029,0.849,140.79741923641203
100,1000,False,constant,20000,0.862,124.06979165381073
100,1000,False,constant,20001,0.797,210.6372154770472
100,1000,False,constant,20002,0.879,106.14633065347945
100,1000,False,constant,20003,0.911,84.82120755179751
100,1000,False,constant,20004,0.868,125.28673737746189
100,1000,False,constant,20005,0.855,138.9601231769573
100,1000,False,constant,20006,0.917,75.1626333396312
100,1000,False,constant,20007,0.851,127.79499767349931
100,1000,False,constant,20008,0.862,139.63987607820007
100,1000,False,constant,20009,0.901,94.08410322067967
100,1000,False,constant,20010,0.874,117.98847147355916
100,1000,False,constant,20011,0.886,111.37150995628042
100,1000,False,constant,20012,0.895,99.15555136005148
100,1000,False,constant,20013,0.843,154.63268250831084
100,1000,False,constant,20014,0.898,91.11718015681797
100,1000,False,constant,20015,0.858,119.85682396626548
100,1000,False,constant,20016,0.89,102.32872847469962
100,1000,False,constant,20017,0.861,118.7706477732346
100,1000,False,constant,20018,0.89,99.54563821249708
100,1000,False,constant,20019,0.844,146.61959856508315
100,1000,False,constant,20020,0.868,110.32004491316414
100,1000,False,constant,20021,0.916,65.60340933217823
100,1000,False,constant,20022,0.902,97.35197345509376
100,1000,False,constant,20023,0.881,93.26060718254747
100,1000,False,constant,20024,0.847,151.7011174992334
100,1000,False,constant,20025,0.898,91.53990590712326
100,1000,False,constant,20026,0.834,179.78739213879135
100,1000,False,constant,20027,0.835,158.00778393734524
100,1000,False,constant,20028,0.915,78.65791494974415
100,1000,False,constant,20029,0.877,103.90288845646052
100,1000,False,decay=0.9,20000,0.834,155.25420990033604
100,1000,False,decay=0.9,20001,0.451,549.3727811961503
100,1000,False,decay=0.9,20002,0.696,291.9060513508128
100,1000,False,decay=0.9,20003,0.991,8.07412089469643
100,1000,False,decay=0.9,20004,0.824,170.20487254697508
100,1000,False,decay=0.9,20005,0.647,340.4949723053226
100,1000,False,decay=0.9,20006,0.906,99.43168492606733
100,1000,False,decay=0.9,20007,0.478,515.9344697789403
100,1000,False,decay=0.9,20008,0.59,412.0629634096666
100,1000,False,decay=0.9,20009,0.885,112.26958824655192
100,1000,False,decay=0.9,20010,0.764,229.19854904537755
100,1000,False,decay=0.9,20011,0.459,556.5325134410424
100,1000,False,decay=0.9,20012,0.358,627.982596477674
100,1000,False,decay=0.9,20013,0.559,432.9579846351371
100,1000,False,decay=0.9,20014,0.8,199.57040775148874
100,1000,False,decay=0.9,20015,0.813,159.06262583452406
100,1000,False,decay=0.9,20016,0.83,175.38667566851183
100,1000,False,decay=0.9,20017,0.327,635.5298727113952
100,1000,False,decay=0.9,20018,0.856,133.7395455533786
100,1000,False,decay=0.9,20019,0.444,549.1109531183905
100,1000,False,decay=0.9,20020,0.615,384.0164930056926
100,1000,False,decay=0.9,20021,0.924,56.58248837737564
100,1000,False,decay=0.9,20022,0.859,141.7764180126563
100,1000,False,decay=0.9,20023,0.78,175.2090872763727
100,1000,False,decay=0.9,20024,0.282,721.2591981885663
100,1000,False,decay=0.9,20025,0.607,396.665279068524
100,1000,False,decay=0.9,20026,0.288,703.2339400260255
100,1000,False,decay=0.9,20027,0.389,595.5827829147859
100,1000,False,decay=0.9,20028,0.811,175.18072938011645
100,1000,False,decay=0.9,20029,0.925,74.04806880416957
100,1000,False,decay=0.95,20000,0.834,155.25420990033604
100,1000,False,decay=0.95,20001,0.451,548.6377817645271
100,1000,False,decay=0.95,20002,0.696,291.9060513508128
100,1000,False,decay=0.95,20003,0.996,2.1764668808302265
100,1000,False,decay=0.95,20004,0.915,89.05644464194113
100,1000,False,decay=0.95,20005,0.647,340.4949723053226
100,1000,False,decay=0.95,20006,0.986,5.096307790658064
100,1000,False,decay=0.95,20007,0.477,516.1703885530784
100,1000,False,decay=0.95,20008,0.565,428.0995256645558
100,1000,False,decay=0.95,20009,0.885,112.26958824655192
100,1000,False,decay=0.95,20010,0.764,229.19854904537755
100,1000,False,decay=0.95,20011,0.459,556.5325134410424
100,1000,False,decay=0.95,20012,0.962,37.54631153981055
100,1000,False,decay=0.95,20013,0.559,433.3875699139674
100,1000,False,decay=0.95,20014,0.798,200.70207541644754
100,1000,False,decay=0.95,20015,0.887,93.5192440385556
100,1000,False,decay=0.95,20016,0.83,175.38667566851183
100,1000,False,decay=0.95,20017,0.925,51.57609468029991
100,1000,False,decay=0.95,20018,0.856,133.7395455533786
100,1000,False,decay=0.95,20019,0.444,549.1109531183905
100,1000,False,decay=0.95,20020,0.615,384.0164930056926
100,1000,False,decay=0.95,20021,0.922,58.049214909132864
100,1000,False,decay=0.95,20022,0.859,141.7764180126563
100,1000,False,decay=0.95,20023,0.773,183.468235955908
100,1000,False,decay=0.95,20024,0.282,721.2591981885663
100,1000,False,decay=0.95,20025,0.823,161.0820994861596
100,1000,False,decay=0.95,20026,0.775,243.9929038068717
100,1000,False,decay=0.95,20027,0.388,596.6809593273362
100,1000,False,decay=0.95,20028,0.811,175.18072938011645
100,1000,False,decay=0.95,20029,0.924,74.90726909936613
100,1000,False,decay=0.99,20000,0.933,53.73157722393904
100,1000,False,decay=0.99,20001,0.78,225.04718526356763
100,1000,False,decay=0.99,20002,0.931,55.04251228221414
100,1000,False,decay=0.99,20003,0.989,8.438422406193903
100,1000,False,decay=0.99,20004,0.91,93.89257773405255
100,1000,False,decay=0.99,20005,0.935,57.54926892695927
100,1000,False,decay=0.99,20006,0.98,13.316936662074951
100,1000,False,decay=0.99,20007,0.893,92.04215047032727
100,1000,False,decay=0.99,20008,0.912,88.85069058201901
100,1000,False,decay=0.99,20009,0.968,19.250250769335118
100,1000,False,decay=0.99,20010,0.843,153.8171714327939
100,1000,False,decay=0.99,20011,0.87,136.28003065014866
100,1000,False,decay=0.99,20012,0.959,41.4217285763036
100,1000,False,decay=0.99,20013,0.559,433.47728893120967
100,1000,False,decay=0.99,20014,0.916,74.89035915005485
100,1000,False,decay=0.99,20015,0.875,102.64286052473186
100,1000,False,decay=0.99,20016,0.93,73.24157919654247
100,1000,False,decay=0.99,20017,0.922,56.34886601359355
100,1000,False,decay=0.99,20018,0.854,136.98775414375638
100,1000,False,decay=0.99,20019,0.607,371.68066847412376
100,1000,False,decay=0.99,20020,0.883,112.68799770510726
100,1000,False,decay=0.99,20021,0.966,20.42375120188413
100,1000,False,decay=0.99,20022,0.922,81.57326633775935
100,1000,False,decay=0.99,20023,0.932,48.025741799771986
100,1000,False,decay=0.99,20024,0.65,350.90724649538714
100,1000,False,decay=0.99,20025,0.962,18.738865284644795
100,1000,False,decay=0.99,20026,0.788,228.2923817365633
100,1000,False,decay=0.99,20027,0.597,407.7485035308114
100,1000,False,decay=0.99,20028,0.807,180.52616631293387
100,1000,False,decay=0.99,20029,0.92,80.51946685154141
100,1000,False,decay=0.999,20000,0.902,89.1621064075155
100,1000,False,decay=0.999,20001,0.892,118.22416212904214
100,1000,False,decay=0.999,20002,0.904,75.69898890157397
100,1000,False,decay=0.999,20003,0.933,56.27704674144126
100,1000,False,decay=0.999,20004,0.903,96.229161660193
100,1000,False,decay=0.999,20005,0.88,113.35660707667321
100,1000,False,decay=0.999,20006,0.94,53.805525935581606
100,1000,False,decay=0.999,20007,0.895,90.61522664814866
100,1000,False,decay=0.999,20008,0.886,122.0010376811982
100,1000,False,decay=0.999,20009,0.924,60.980446991260635
100,1000,False,decay=0.999,20010,0.905,94.75736341606996
100,1000,False,decay=0.999,20011,0.885,107.38028407464702
100,1000,False,decay=0.999,20012,0.913,85.99977968860838
100,1000,False,decay=0.999,20013,0.89,99.17038381959016
100,1000,False,decay=0.999,20014,0.882,107.11111915126743
100,1000,False,decay=0.999,20015,0.896,91.9689355701637
100,1000,False,decay=0.999,20016,0.925,72.49310371139536
100,1000,False,decay=0.999,20017,0.882,95.40205102483253
100,1000,False,decay=0.999,20018,0.925,68.6016553271573
100,1000,False,decay=0.999,20019,0.836,138.21204467911437
100,1000,False,decay=0.999,20020,0.887,97.83036601049139
100,1000,False,decay=0.999,20021,0.922,62.37147559660411
100,1000,False,decay=0.999,20022,0.921,79.00614127657701
100,1000,False,decay=0.999,20023,0.904,68.31576693545185
100,1000,False,decay=0.999,20024,0.819,173.33948256089067
100,1000,False,decay=0.999,20025,0.924,65.48011945912114
100,1000,False,decay=0.999,20026,0.882,120.51855564759923
100,1000,False,decay=0.999,20027,0.842,147.72720279954902
100,1000,False,decay=0.999,20028,0.925,67.29321391675998
100,1000,False,decay=0.999,20029,0.909,79.43976823268027
100,1000,False,decay=0.9999,20000,0.865,116.25234162572833
100,1000,False,decay=0.9999,20001,0.798,214.44377936773873
100,1000,False,decay=0.9999,20002,0.888,92.64971648890635
100,1000,False,decay=0.9999,20003,0.914,81.20770660078051
100,1000,False,decay=0.9999,20004,0.871,122.6771252929218
100,1000,False,decay=0.9999,20005,0.855,136.66348374913048
100,1000,False,decay=0.9999,20006,0.921,71.75484527639158
100,1000,False,decay=0.9999,20007,0.864,122.62581116837109
100,1000,False,decay=0.9999,20008,0.881,121.73682579172151
100,1000,False,decay=0.9999,20009,0.901,82.89688161547598
100,1000,False,decay=0.9999,20010,0.873,120.64583011777195
100,1000,False,decay=0.9999,20011,0.87,126.38298507208671
100,1000,False,decay=0.9999,20012,0.896,95.77295375359128
100,1000,False,decay=0.9999,20013,0.837,170.1976239130143
100,1000,False,decay=0.9999,20014,0.9,92.48353175853654
100,1000,False,decay=0.9999,20015,0.875,106.56962823198485
100,1000,False,decay=0.9999,20016,0.891,109.6591551030134
100,1000,False,decay=0.9999,20017,0.866,114.24721862573332
100,1000,False,decay=0.9999,20018,0.902,91.05729829804932
100,1000,False,decay=0.9999,20019,0.847,143.16077715996863
100,1000,False,decay=0.9999,20020,0.855,128.53145497233268
100,1000,False,decay=0.9999,20021,0.917,67.02962303310264
100,1000,False,decay=0.9999,20022,0.904,99.02269374369604
100,1000,False,decay=0.9999,20023,0.888,87.26240399208072
100,1000,False,decay=0.9999,20024,0.839,160.67774809544443
100,1000,False,decay=0.9999,20025,0.901,87.79222604589177
100,1000,False,decay=0.9999,20026,0.836,181.73989528432972
100,1000,False,decay=0.9999,20027,0.835,158.00778393734524
100,1000,False,decay=0.9999,20028,0.915,81.9097219229016
100,1000,False,decay=0.9999,20029,0.877,109.5827659014368
100,1000,False,decay=0.99999,20000,0.862,124.06979165381073
100,1000,False,decay=0.99999,20001,0.797,210.6372154770472
100,1000,False,decay=0.99999,20002,0.879,106.14633065347945
100,1000,False,decay=0.99999,20003,0.911,84.82120755179751
100,1000,False,decay=0.99999,20004,0.868,125.28673737746189
100,1000,False,decay=0.99999,20005,0.855,138.9601231769573
100,1000,False,decay=0.99999,20006,0.917,75.1626333396312
100,1000,False,decay=0.99999,20007,0.851,127.79499767349931
100,1000,False,decay=0.99999,20008,0.862,139.63987607820007
100,1000,False,decay=0.99999,20009,0.901,94.08410322067967
100,1000,False,decay=0.99999,20010,0.874,117.98847147355916
100,1000,False,decay=0.99999,20011,0.885,117.11371415191874
100,1000,False,decay=0.99999,20012,0.894,101.61448418473698
100,1000,False,decay=0.99999,20013,0.843,154.63268250831084
100,1000,False,decay=0.99999,20014,0.898,91.11718015681797
100,1000,False,decay=0.99999,20015,0.858,119.85682396626548
100,1000,False,decay=0.99999,20016,0.89,102.32872847469962
100,1000,False,decay=0.99999,20017,0.861,118.7706477732346
100,1000,False,decay=0.99999,20018,0.89,97.89047412496383
100,1000,False,decay=0.99999,20019,0.844,146.61959856508315
100,1000,False,decay=0.99999,20020,0.868,110.32004491316414
100,1000,False,decay=0.99999,20021,0.916,65.60340933217823
100,1000,False,decay=0.99999,20022,0.902,97.35197345509376
100,1000,False,decay=0.99999,20023,0.881,93.26060718254747
100,1000,False,decay=0.99999,20024,0.847,151.7011174992334
100,1000,False,decay=0.99999,20025,0.898,91.53990590712326
100,1000,False,decay=0.99999,20026,0.834,179.78739213879135
100,1000,False,decay=0.99999,20027,0.835,158.00778393734524
100,1000,False,decay=0.99999,20028,0.916,77.93522759290263
100,1000,False,decay=0.99999,20029,0.878,103.55605187923528
100,10000,True,constant,20000,0.929,587.7822659659373
100,10000,True,constant,20001,0.9407,565.4112172804421
100,10000,True,constant,20002,0.9083,750.4316190169467
100,10000,True,constant,20003,0.9417,574.7522891799343
100,10000,True,constant,20004,0.9388,602.6490645924329
100,10000,True,constant,20005,0.939,552.2820318263745
100,10000,True,constant,20006,0.9406,581.0240095300021
100,10000,True,constant,20007,0.932,557.4595096142482
100,10000,True,constant,20008,0.9346,580.8745158058273
100,10000,True,constant,20009,0.9253,604.3713558476395
100,10000,True,constant,20010,0.9199,764.5085512147263
100,10000,True,constant,20011,0.9368,622.9693333042644
100,10000,True,constant,20012,0.9391,581.1673443330902
100,10000,True,constant,20013,0.9362,605.2253239492343
100,10000,True,constant,20014,0.936,548.5432852929002
100,10000,True,constant,20015,0.9302,578.4915236069356
100,10000,True,constant,20016,0.939,606.9785994415498
100,10000,True,constant,20017,0.9145,587.8229863306448
100,10000,True,constant,20018,0.9331,588.6003177075993
100,10000,True,constant,20019,0.8982,899.2859839483045
100,10000,True,constant,20020,0.9364,558.5791960907719
100,10000,True,constant,20021,0.9037,808.3603257847274
100,10000,True,constant,20022,0.9238,673.0345361073796
100,10000,True,constant,20023,0.926,568.6847292859752
100,10000,True,constant,20024,0.9397,601.3993099477169
100,10000,True,constant,20025,0.9232,601.7502871859164
100,10000,True,constant,20026,0.9303,651.5656454590054
100,10000,True,constant,20027,0.9381,546.0263004326847
100,10000,True,constant,20028,0.9265,630.6179982271025
100,10000,True,constant,20029,0.9184,694.6334856736685
100,10000,True,decay=0.9,20000,0.98,91.96733124768318
100,10000,True,decay=0.9,20001,0.9895,102.90155776958626
100,10000,True,decay=0.9,20002,0.9622,228.06487785560287
100,10000,True,decay=0.9,20003,0.9895,90.98773676837804
100,10000,True,decay=0.9,20004,0.9888,93.67292922945201
100,10000,True,decay=0.9,20005,0.9863,83.56459995848313
100,10000,True,decay=0.9,20006,0.9846,136.48367045270518
100,10000,True,decay=0.9,20007,0.9768,110.1546155078991
100,10000,True,decay=0.9,20008,0.9827,93.29549293924798
100,10000,True,decay=0.9,20009,0.9742,125.48456997676053
100,10000,True,decay=0.9,20010,0.9698,246.6545048744342
100,10000,True,decay=0.9,20011,0.9894,91.79806485052383
100,10000,True,decay=0.9,20012,0.9887,92.51266033689872
100,10000,True,decay=0.9,20013,0.9879,93.94566588211212
100,10000,True,decay=0.9,20014,0.9824,91.62861877476956
100,10000,True,decay=0.9,20015,0.9783,91.5238202235755
100,10000,True,decay=0.9,20016,0.9892,98.35745706301354
100,10000,True,decay=0.9,20017,0.9615,101.90653027452558
100,10000,True,decay=0.9,20018,0.9829,99.79279095821182
100,10000,True,decay=0.9,20019,0.9803,104.46279692147444
100,10000,True,decay=0.9,20020,0.9816,94.55959439105115
100,10000,True,decay=0.9,20021,0.9702,170.07092252496213
100,10000,True,decay=0.9,20022,0.9804,99.75016076546414
100,10000,True,decay=0.9,20023,0.9751,90.36096230958144
100,10000,True,decay=0.9,20024,0.9894,102.28190659512303
100,10000,True,decay=0.9,20025,0.9716,96.4381449132838
100,10000,True,decay=0.9,20026,0.9853,98.84881013465748
100,10000,True,decay=0.9,20027,0.9822,97.53641747986005
100,10000,True,decay=0.9,20028,0.9806,95.844865917085
100,10000,True,decay=0.9,20029,0.9804,90.56650699619867
100,10000,True,decay=0.95,20000,0.9701,191.51689293191126
100,10000,True,decay=0.95,20001,0.9894,103.43925967191852
100,10000,True,decay=0.95,20002,0.9622,228.0054872296876
100,10000,True,decay=0.95,20003,0.9895,92.27884441429931
100,10000,True,decay=0.95,20004,0.9888,93.99002280549477
100,10000,True,decay=0.95,20005,0.9863,83.56459995848313
100,10000,True,decay=0.95,20006,0.9846,136.48367045270518
100,10000,True,decay=0.95,20007,0.9768,110.10953415316607
100,10000,True,decay=0.95,20008,0.9827,93.29549293924798
100,10000,True,decay=0.95,20009,0.9742,125.48456997676053
100,10000,True,decay=0.95,20010,0.9698,246.6545048744342
100,10000,True,decay=0.95,20011,0.9894,91.79806485052383
100,10000,True,decay=0.95,20012,0.9887,92.51266033689872
100,10000,True,decay=0.95,20013,0.9879,94.22829897332095
100,10000,True,decay=0.95,20014,0.9824,91.88778138282335
100,10000,True,decay=0.95,20015,0.9783,87.01508526657908
100,10000,True,decay=0.95,20016,0.9892,98.35745706301354
100,10000,True,decay=0.95,20017,0.9615,101.90653027452558
100,10000,True,decay=0.95,20018,0.9829,99.79279095821182
100,10000,True,decay=0.95,20019,0.9803,104.39457050569342
100,10000,True,decay=0.95,20020,0.9816,94.55959439105115
100,10000,True,decay=0.95,20021,0.9698,164.00588108834066
100,10000,True,decay=0.95,20022,0.9804,99.75016076546414
100,10000,True,decay=0.95,20023,0.9751,90.36096230958142
100,10000,True,decay=0.95,20024,0.9894,101.84089008709445
100,10000,True,decay=0.95,20025,0.9717,97.27871068641439
100,10000,True,decay=0.95,20026,0.9853,108.86448728899744
100,10000,True,decay=0.95,20027,0.9822,97.74543905853156
100,10000,True,decay=0.95,20028,0.9805,96.51670157520604
100,10000,True,decay=0.95,20029,0.9804,90.81593201820402
100,10000,True,decay=0.99,20000,0.9693,198.69570861839904
100,10000,True,decay=0.99,20001,0.9893,103.50320851534313
100,10000,True,decay=0.99,20002,0.9547,309.0729564521652
100,10000,True,decay=0.99,20003,0.9894,100.41043055112443
100,10000,True,decay=0.99,20004,0.9887,95.29851466610316
100,10000,True,decay=0.99,20005,0.9861,88.26351389378311
100,10000,True,decay=0.99,20006,0.9869,101.60106849809776
100,10000,True,decay=0.99,20007,0.9782,96.98566126080789
100,10000,True,decay=0.99,20008,0.9825,105.28682457971891
100,10000,True,decay=0.99,20009,0.9751,114.0065407650674
100,10000,True,decay=0.99,20010,0.9729,226.31448764525751
100,10000,True,decay=0.99,20011,0.9894,93.89989200131424
100,10000,True,decay=0.99,20012,0.9886,92.91452483907395
100,10000,True,decay=0.99,20013,0.9878,90.82909607461437
100,10000,True,decay=0.99,20014,0.9824,94.13803436385865
100,10000,True,decay=0.99,20015,0.978,87.48993523590123
100,10000,True,decay=0.99,20016,0.989,108.45619910119808
100,10000,True,decay=0.99,20017,0.9612,107.54990198033394
100,10000,True,decay=0.99,20018,0.9827,105.19378738908522
100,10000,True,decay=0.99,20019,0.969,215.00394503342403
100,10000,True,decay=0.99,20020,0.9813,93.42973867101536
100,10000,True,decay=0.99,20021,0.9454,410.8353627280655
100,10000,True,decay=0.99,20022,0.9801,106.48615045199834
100,10000,True,decay=0.99,20023,0.9745,92.45280470597234
100,10000,True,decay=0.99,20024,0.9892,100.57169290044327
100,10000,True,decay=0.99,20025,0.9717,96.68092558553211
100,10000,True,decay=0.99,20026,0.9852,109.78300674376597
100,10000,True,decay=0.99,20027,0.9821,98.0642762577553
100,10000,True,decay=0.99,20028,0.9805,99.39562635612613
100,10000,True,decay=0.99,20029,0.9675,233.63014297970219
100,10000,True,decay=0.999,20000,0.9754,140.1369826409792
100,10000,True,decay=0.999,20001,0.9857,135.60618166848258
100,10000,True,decay=0.999,20002,0.9576,273.934086895168
100,10000,True,decay=0.999,20003,0.9855,147.4130728645411
100,10000,True,decay=0.999,20004,0.9831,150.13484554389007
100,10000,True,decay=0.999,20005,0.9833,124.62157740127871
100,10000,True,decay=0.999,20006,0.9837,136.12511506059886
100,10000,True,decay=0.999,20007,0.9744,132.51119052747322
100,10000,True,decay=0.999,20008,0.9788,143.23391676302487
100,10000,True,decay=0.999,20009,0.9717,149.1801587772406
100,10000,True,decay=0.999,20010,0.9699,259.95423246434547
100,10000,True,decay=0.999,20011,0.9846,147.23172988891898
100,10000,True,decay=0.999,20012,0.9845,133.038347810127
100,10000,True,decay=0.999,20013,0.9827,150.02318415071832
100,10000,True,decay=0.999,20014,0.9789,140.76779853302133
100,10000,True,decay=0.999,20015,0.9733,136.55234020595117
100,10000,True,decay=0.999,20016,0.9846,154.486893369283
100,10000,True,decay=0.999,20017,0.9567,150.8459419969719
100,10000,True,decay=0.999,20018,0.9787,147.2905182496807
100,10000,True,decay=0.999,20019,0.9303,569.2058169063104
100,10000,True,decay=0.999,20020,0.9767,141.898895759215
100,10000,True,decay=0.999,20021,0.9499,350.96350769815507
100,10000,True,decay=0.999,20022,0.9697,216.3248848256599
100,10000,True,decay=0.999,20023,0.971,127.96198804031486
100,10000,True,decay=0.999,20024,0.985,151.1576639628603
100,10000,True,decay=0.999,20025,0.9682,141.73119290276185
100,10000,True,decay=0.999,20026,0.981,149.77649824978675
100,10000,True,decay=0.999,20027,0.979,137.7395729913549
100,10000,True,decay=0.999,20028,0.976,138.98711094198288
100,10000,True,decay=0.999,20029,0.9762,133.0850449932232
100,10000,True,decay=0.9999,20000,0.9471,427.1553609408402
100,10000,True,decay=0.9999,20001,0.9619,374.3075162014121
100,10000,True,decay=0.9999,20002,0.9269,585.0943551534187
100,10000,True,decay=0.9999,20003,0.9597,396.5082049896462
100,10000,True,decay=0.9999,20004,0.9571,426.2612002267531
100,10000,True,decay=0.9999,20005,0.9591,366.21265959767914
100,10000,True,decay=0.9999,20006,0.9577,400.68024336267274
100,10000,True,decay=0.9999,20007,0.95,391.38446117824077
100,10000,True,decay=0.9999,20008,0.9536,406.81294039578415
100,10000,True,decay=0.9999,20009,0.9439,409.91345135762833
100,10000,True,decay=0.9999,20010,0.9393,567.6086015121083
100,10000,True,decay=0.9999,20011,0.9586,423.8210878910272
100,10000,True,decay=0.9999,20012,0.9596,402.0824964073383
100,10000,True,decay=0.9999,20013,0.9557,424.13520126440784
100,10000,True,decay=0.9999,20014,0.9541,381.0635449470523
100,10000,True,decay=0.9999,20015,0.9483,394.92769554296075
100,10000,True,decay=0.9999,20016,0.9594,417.6547849788075
100,10000,True,decay=0.9999,20017,0.9262,428.5072662170225
100,10000,True,decay=0.9999,20018,0.9535,395.5815879987375
100,10000,True,decay=0.9999,20019,0.9173,720.7997899241096
100,10000,True,decay=0.9999,20020,0.9545,374.43177775386425
100,10000,True,decay=0.9999,20021,0.9219,628.2332793219305
100,10000,True,decay=0.9999,20022,0.9421,481.76494989270503
100,10000,True,decay=0.9999,20023,0.946,387.93439071292426
100,10000,True,decay=0.9999,20024,0.9564,425.0465669324824
100,10000,True,decay=0.9999,20025,0.9419,417.1423076335533
100,10000,True,decay=0.9999,20026,0.9538,424.41101509575867
100,10000,True,decay=0.9999,20027,0.9524,385.49460466346443
100,10000,True,decay=0.9999,20028,0.9462,433.47727100561906
100,10000,True,decay=0.9999,20029,0.9476,412.1530951165601
100,10000,True,decay=0.99999,20000,0.931,569.4858428279838
100,10000,True,decay=0.99999,20001,0.9429,552.2567600391956
100,10000,True,decay=0.99999,20002,0.9131,711.6790334846556
100,10000,True,decay=0.99999,20003,0.9437,549.5186194864451
100,10000,True,decay=0.99999,20004,0.9406,583.6687094770701
100,10000,True,decay=0.99999,20005,0.9411,531.5975655734289
100,10000,True,decay=0.99999,20006,0.943,543.6259707204863
100,10000,True,decay=0.99999,20007,0.9338,540.6075527163447
100,10000,True,decay=0.99999,20008,0.9386,545.2938533075501
100,10000,True,decay=0.99999,20009,0.9267,575.7678722010562
100,10000,True,decay=0.99999,20010,0.924,739.1943821904952
100,10000,True,decay=0.99999,20011,0.9401,582.3699351977574
100,10000,True,decay=0.99999,20012,0.9425,564.057223778902
100,10000,True,decay=0.99999,20013,0.9387,585.3439375536927
100,10000,True,decay=0.99999,20014,0.9402,524.2815769590005
100,10000,True,decay=0.99999,20015,0.9325,547.5783241810493
100,10000,True,decay=0.99999,20016,0.9386,590.4387097111761
100,10000,True,decay=0.99999,20017,0.9152,573.3136174906692
100,10000,True,decay=0.99999,20018,0.9356,577.6047639493681
100,10000,True,decay=0.99999,20019,0.9003,866.0385091449127
100,10000,True,decay=0.99999,20020,0.9368,534.0921019879594
100,10000,True,decay=0.99999,20021,0.9141,718.9333257718557
100,10000,True,decay=0.99999,20022,0.9267,643.4644152906498
100,10000,True,decay=0.99999,20023,0.9274,565.8605091020717
100,10000,True,decay=0.99999,20024,0.9429,574.6749954950012
100,10000,True,decay=0.99999,20025,0.9272,565.8242542497699
100,10000,True,decay=0.99999,20026,0.9372,603.1439857017232
100,10000,True,decay=0.99999,20027,0.9393,526.0953170216102
100,10000,True,decay=0.99999,20028,0.9298,599.6050835931292
100,10000,True,decay=0.99999,20029,0.9229,681.4738583921907
100,10000,False,constant,20000,0.9187,694.3547907234082
100,10000,False,constant,20001,0.9339,656.3993286901547
100,10000,False,constant,20002,0.9278,560.026300946733
