n_arms,n_steps,algorithm,environment_seed,final_avg_reward,total_regret
1000,1000,epsgreedy optimistic decay=0.90,20000,0.53,460.344754012918
1000,1000,epsgreedy optimistic decay=0.90,20001,0.548,451.7380911983754
1000,1000,epsgreedy optimistic decay=0.90,20002,0.53,460.7889849038315
1000,1000,epsgreedy optimistic decay=0.90,20003,0.52,448.5190205591889
1000,1000,epsgreedy optimistic decay=0.90,20004,0.523,470.74860494943243
1000,1000,epsgreedy optimistic decay=0.90,20005,0.549,460.779853781246
1000,1000,epsgreedy optimistic decay=0.90,20006,0.563,440.4781032432561
1000,1000,epsgreedy optimistic decay=0.90,20007,0.55,453.483854251724
1000,1000,epsgreedy optimistic decay=0.90,20008,0.555,461.4050602353498
1000,1000,epsgreedy optimistic decay=0.90,20009,0.551,442.47214453270055
1000,1000,epsgreedy optimistic decay=0.90,20010,0.561,444.28616307054534
1000,1000,epsgreedy optimistic decay=0.90,20011,0.571,434.26648081657623
1000,1000,epsgreedy optimistic decay=0.90,20012,0.541,461.5404450164157
1000,1000,epsgreedy optimistic decay=0.90,20013,0.554,431.55500610478236
1000,1000,epsgreedy optimistic decay=0.90,20014,0.572,435.6696585297813
1000,1000,epsgreedy optimistic decay=0.90,20015,0.569,439.88118067586976
1000,1000,epsgreedy optimistic decay=0.90,20016,0.568,446.1910615213006
1000,1000,epsgreedy optimistic decay=0.90,20017,0.562,451.30135196018074
1000,1000,epsgreedy optimistic decay=0.90,20018,0.544,446.61323306092805
1000,1000,epsgreedy optimistic decay=0.90,20019,0.51,457.99081613610036
1000,1000,epsgreedy optimistic decay=0.90,20020,0.556,450.94777898933535
1000,1000,epsgreedy optimistic decay=0.90,20021,0.542,443.92381571536566
1000,1000,epsgreedy optimistic decay=0.90,20022,0.552,441.63772427339296
1000,1000,epsgreedy optimistic decay=0.90,20023,0.542,451.63714596950183
1000,1000,epsgreedy optimistic decay=0.90,20024,0.558,436.7215359780118
1000,1000,epsgreedy optimistic decay=0.90,20025,0.542,446.4378288346452
1000,1000,epsgreedy optimistic decay=0.90,20026,0.561,455.1024970180651
1000,1000,epsgreedy optimistic decay=0.90,20027,0.547,452.667678218216
1000,1000,epsgreedy optimistic decay=0.90,20028,0.553,453.66633621284666
1000,1000,epsgreedy optimistic decay=0.90,20029,0.549,446.46690694618735
1000,1000,"thompson Beta(5,5)",20000,0.554,436.60868452818687
1000,1000,"thompson Beta(5,5)",20001,0.589,409.81339810232186
1000,1000,"thompson Beta(5,5)",20002,0.545,435.4821445544019
1000,1000,"thompson Beta(5,5)",20003,0.606,377.50996846670574
1000,1000,"thompson Beta(5,5)",20004,0.551,455.0378803661858
1000,1000,"thompson Beta(5,5)",20005,0.597,412.4158249071832
1000,1000,"thompson Beta(5,5)",20006,0.657,334.6799842316212
1000,1000,"thompson Beta(5,5)",20007,0.601,409.2276395527001
1000,1000,"thompson Beta(5,5)",20008,0.571,443.5570767213005
1000,1000,"thompson Beta(5,5)",20009,0.604,424.6362048236553
1000,1000,"thompson Beta(5,5)",20010,0.589,416.0670528163154
1000,1000,"thompson Beta(5,5)",20011,0.573,423.83519167485616
1000,1000,"thompson Beta(5,5)",20012,0.578,414.2546257530863
1000,1000,"thompson Beta(5,5)",20013,0.593,405.4986095271579
1000,1000,"thompson Beta(5,5)",20014,0.567,428.31013712093846
1000,1000,"thompson Beta(5,5)",20015,0.628,367.2542155971142
1000,1000,"thompson Beta(5,5)",20016,0.666,353.51081789905
1000,1000,"thompson Beta(5,5)",20017,0.602,407.2347987185656
1000,1000,"thompson Beta(5,5)",20018,0.557,430.16991959468726
1000,1000,"thompson Beta(5,5)",20019,0.551,415.50421063109974
1000,1000,"thompson Beta(5,5)",20020,0.569,425.0649313096906
1000,1000,"thompson Beta(5,5)",20021,0.565,423.57485197369067
1000,1000,"thompson Beta(5,5)",20022,0.581,424.0466549648739
1000,1000,"thompson Beta(5,5)",20023,0.555,415.03031737442666
1000,1000,"thompson Beta(5,5)",20024,0.596,414.67947833612226
1000,1000,"thompson Beta(5,5)",20025,0.607,414.71271751836844
1000,1000,"thompson Beta(5,5)",20026,0.625,402.99691289511026
1000,1000,"thompson Beta(5,5)",20027,0.574,428.0269407379826
1000,1000,"thompson Beta(5,5)",20028,0.57,433.253101337718
1000,1000,"thompson Beta(5,5)",20029,0.596,397.2347931919725
1000,1000,ucb(c=0.003),20000,0.484,502.6239058960995
1000,1000,ucb(c=0.003),20001,0.497,497.2051406805546
1000,1000,ucb(c=0.003),20002,0.474,505.4841856217096
1000,1000,ucb(c=0.003),20003,0.477,494.6572193582851
1000,1000,ucb(c=0.003),20004,0.483,513.5878167605873
1000,1000,ucb(c=0.003),20005,0.506,504.79414120759014
1000,1000,ucb(c=0.003),20006,0.508,493.1373987629447
1000,1000,ucb(c=0.003),20007,0.512,493.0268030760927
1000,1000,ucb(c=0.003),20008,0.495,516.1362655317248
1000,1000,ucb(c=0.003),20009,0.504,495.00754766017457
1000,1000,ucb(c=0.003),20010,0.518,495.5074652052455
1000,1000,ucb(c=0.003),20011,0.538,489.2209102464879
1000,1000,ucb(c=0.003),20012,0.485,503.07171314755
1000,1000,ucb(c=0.003),20013,0.515,486.9778326454434
1000,1000,ucb(c=0.003),20014,0.519,487.3012563962693
1000,1000,ucb(c=0.003),20015,0.503,500.0622690383854
1000,1000,ucb(c=0.003),20016,0.502,496.9803954039184
1000,1000,ucb(c=0.003),20017,0.505,496.29016116726285
1000,1000,ucb(c=0.003),20018,0.494,497.2953287860387
1000,1000,ucb(c=0.003),20019,0.498,501.3174149715443
1000,1000,ucb(c=0.003),20020,0.495,506.2172412958467
1000,1000,ucb(c=0.003),20021,0.481,494.5896999942888
1000,1000,ucb(c=0.003),20022,0.507,492.4871733175442
1000,1000,ucb(c=0.003),20023,0.468,504.7839203965127
1000,1000,ucb(c=0.003),20024,0.52,487.28454876857336
1000,1000,ucb(c=0.003),20025,0.527,492.74042721161317
1000,1000,ucb(c=0.003),20026,0.5,491.8420710644397
1000,1000,ucb(c=0.003),20027,0.512,495.62216802569833
1000,1000,ucb(c=0.003),20028,0.493,501.78658167518904
1000,1000,ucb(c=0.003),20029,0.508,490.3014093760299
1000,10000,epsgreedy const,20000,0.9107,831.6498584485805
1000,10000,epsgreedy const,20001,0.9142,850.8675391016129
1000,10000,epsgreedy const,20002,0.9101,898.2222856526114
1000,10000,epsgreedy const,20003,0.9146,870.4095400059124
1000,10000,epsgreedy const,20004,0.9154,815.3613068802752
1000,10000,epsgreedy const,20005,0.9194,767.188639873234
1000,10000,epsgreedy const,20006,0.9101,900.5794878541915
1000,10000,epsgreedy const,20007,0.911,894.8105524080316
1000,10000,epsgreedy const,20008,0.9148,823.9073567768804
1000,10000,epsgreedy const,20009,0.9132,870.1084277180004
1000,10000,epsgreedy const,20010,0.919,825.6524336201463
1000,10000,epsgreedy const,20011,0.9211,803.0522595889234
1000,10000,epsgreedy const,20012,0.9125,873.8713324078818
1000,10000,epsgreedy const,20013,0.9144,860.9560079433097
1000,10000,epsgreedy const,20014,0.9133,859.3154932404829
1000,10000,epsgreedy const,20015,0.9117,852.7730530912839
1000,10000,epsgreedy const,20016,0.9076,901.5164500233392
1000,10000,epsgreedy const,20017,0.9072,930.1243290006767
1000,10000,epsgreedy const,20018,0.9109,903.8221259383611
1000,10000,epsgreedy const,20019,0.9182,809.6417225929367
1000,10000,epsgreedy const,20020,0.9118,889.1327834747508
1000,10000,epsgreedy const,20021,0.9128,869.5016860496426
1000,10000,epsgreedy const,20022,0.9192,825.3910524253674
1000,10000,epsgreedy const,20023,0.9023,944.1927565967814
1000,10000,epsgreedy const,20024,0.9158,835.8813440000782
1000,10000,epsgreedy const,20025,0.9104,891.1642355686593
1000,10000,epsgreedy const,20026,0.9135,931.7066319796652
1000,10000,epsgreedy const,20027,0.9133,880.3302540939914
1000,10000,epsgreedy const,20028,0.9109,896.231354596512
1000,10000,epsgreedy const,20029,0.905,920.7659678143441
1000,10000,epsgreedy optimistic decay=0.90,20000,0.8989,965.4276664015341
1000,10000,epsgreedy optimistic decay=0.90,20001,0.8996,994.5378992657191
1000,10000,epsgreedy optimistic decay=0.90,20002,0.9001,976.1075451881713
1000,10000,epsgreedy optimistic decay=0.90,20003,0.9,971.1706852030925
1000,10000,epsgreedy optimistic decay=0.90,20004,0.8998,975.7738353869704
1000,10000,epsgreedy optimistic decay=0.90,20005,0.8989,990.5032802166775
1000,10000,epsgreedy optimistic decay=0.90,20006,0.9001,1014.4639997850771
1000,10000,epsgreedy optimistic decay=0.90,20007,0.8979,997.6263962677826
1000,10000,epsgreedy optimistic decay=0.90,20008,0.8996,994.9215031417814
1000,10000,epsgreedy optimistic decay=0.90,20009,0.8998,939.683462302513
1000,10000,epsgreedy optimistic decay=0.90,20010,0.8999,1008.9619194966772
1000,10000,epsgreedy optimistic decay=0.90,20011,0.9002,983.1870007625688
1000,10000,epsgreedy optimistic decay=0.90,20012,0.8995,995.5726591599139
1000,10000,epsgreedy optimistic decay=0.90,20013,0.9001,983.2697024712104
1000,10000,epsgreedy optimistic decay=0.90,20014,0.8985,994.7221101120541
1000,10000,epsgreedy optimistic decay=0.90,20015,0.8984,987.0443167565928
1000,10000,epsgreedy optimistic decay=0.90,20016,0.9,999.1808318979062
1000,10000,epsgreedy optimistic decay=0.90,20017,0.899,1032.0541226291089
1000,10000,epsgreedy optimistic decay=0.90,20018,0.8998,988.500276548421
1000,10000,epsgreedy optimistic decay=0.90,20019,0.9005,939.1402658900375
1000,10000,epsgreedy optimistic decay=0.90,20020,0.8997,984.4754784512578
1000,10000,epsgreedy optimistic decay=0.90,20021,0.9001,985.2342460226715
1000,10000,epsgreedy optimistic decay=0.90,20022,0.8998,1013.3627510356165
1000,10000,epsgreedy optimistic decay=0.90,20023,0.8989,995.966078363396
1000,10000,epsgreedy optimistic decay=0.90,20024,0.9001,959.8855743289282
1000,10000,epsgreedy optimistic decay=0.90,20025,0.9002,990.2289267230157
1000,10000,epsgreedy optimistic decay=0.90,20026,0.9,1054.6808591272593
1000,10000,epsgreedy optimistic decay=0.90,20027,0.8985,1010.6364920199895
1000,10000,epsgreedy optimistic decay=0.90,20028,0.8998,1003.680614499502
1000,10000,epsgreedy optimistic decay=0.90,20029,0.8987,1004.7018594977502
1000,10000,"thompson Beta(5,5)",20000,0.9261,722.179405140736
1000,10000,"thompson Beta(5,5)",20001,0.9392,579.7957239692406
1000,10000,"thompson Beta(5,5)",20002,0.934,622.3371274192643
1000,10000,"thompson Beta(5,5)",20003,0.9203,793.9012957701901
1000,10000,"thompson Beta(5,5)",20004,0.9426,575.7814929767737
1000,10000,"thompson Beta(5,5)",20005,0.927,708.7383519203131
1000,10000,"thompson Beta(5,5)",20006,0.947,537.9087672525035
1000,10000,"thompson Beta(5,5)",20007,0.9368,617.779637972527
1000,10000,"thompson Beta(5,5)",20008,0.947,540.726572486855
1000,10000,"thompson Beta(5,5)",20009,0.9341,679.570929107004
1000,10000,"thompson Beta(5,5)",20010,0.923,779.2769773223265
1000,10000,"thompson Beta(5,5)",20011,0.9301,728.9081731122537
1000,10000,"thompson Beta(5,5)",20012,0.9305,675.0307866523027
1000,10000,"thompson Beta(5,5)",20013,0.9499,512.7063080808002
1000,10000,"thompson Beta(5,5)",20014,0.9318,672.9142000131646
1000,10000,"thompson Beta(5,5)",20015,0.9523,428.51737502613463
1000,10000,"thompson Beta(5,5)",20016,0.9622,393.80252183586816
1000,10000,"thompson Beta(5,5)",20017,0.9298,704.2993898848324
1000,10000,"thompson Beta(5,5)",20018,0.9385,584.0845541179492
1000,10000,"thompson Beta(5,5)",20019,0.9315,671.9836837525296
1000,10000,"thompson Beta(5,5)",20020,0.9017,936.7224039179022
1000,10000,"thompson Beta(5,5)",20021,0.9366,642.5624563524441
1000,10000,"thompson Beta(5,5)",20022,0.932,654.004574475265
1000,10000,"thompson Beta(5,5)",20023,0.9462,496.56418775145596
1000,10000,"thompson Beta(5,5)",20024,0.9373,619.192028923847
1000,10000,"thompson Beta(5,5)",20025,0.9506,501.0168493797237
1000,10000,"thompson Beta(5,5)",20026,0.9026,1034.5569875387496
1000,10000,"thompson Beta(5,5)",20027,0.9268,742.4024916420373
1000,10000,"thompson Beta(5,5)",20028,0.9213,778.4067601078848
1000,10000,"thompson Beta(5,5)",20029,0.9264,724.9982951705445
1000,10000,ucb(c=0.003),20000,0.899,987.2472438302771
1000,10000,ucb(c=0.003),20001,0.8997,971.9854030047228
1000,10000,ucb(c=0.003),20002,0.9001,974.8558646201997
1000,10000,ucb(c=0.003),20003,0.8999,966.3038736179749
1000,10000,ucb(c=0.003),20004,0.9002,961.157078375144
1000,10000,ucb(c=0.003),20005,0.8992,976.4163409853154
1000,10000,ucb(c=0.003),20006,0.9001,1003.3554174532361
1000,10000,ucb(c=0.003),20007,0.8984,995.6530177132032
1000,10000,ucb(c=0.003),20008,0.8995,1010.5282742507592
1000,10000,ucb(c=0.003),20009,0.8997,994.8627235680295
1000,10000,ucb(c=0.003),20010,0.8995,982.0750654371468
1000,10000,ucb(c=0.003),20011,0.9003,1025.0520041326865
1000,10000,ucb(c=0.003),20012,0.8996,970.9261789311158
1000,10000,ucb(c=0.003),20013,0.9003,1007.7499236344554
1000,10000,ucb(c=0.003),20014,0.8996,980.5630503615923
1000,10000,ucb(c=0.003),20015,0.8979,1002.2507952189446
1000,10000,ucb(c=0.003),20016,0.9001,978.837586098629
1000,10000,ucb(c=0.003),20017,0.8995,997.8627565296804
1000,10000,ucb(c=0.003),20018,0.8992,1021.4517200669684
1000,10000,ucb(c=0.003),20019,0.9005,960.9869959929193
1000,10000,ucb(c=0.003),20020,0.8999,1000.9311289309147
1000,10000,ucb(c=0.003),20021,0.9002,983.1730645556332
1000,10000,ucb(c=0.003),20022,0.8998,971.7003487397367
1000,10000,ucb(c=0.003),20023,0.8985,989.4950921293506
1000,10000,ucb(c=0.003),20024,0.9001,1007.6798829962468
1000,10000,ucb(c=0.003),20025,0.9003,1011.2033238908349
1000,10000,ucb(c=0.003),20026,0.9001,1042.3393715649888
1000,10000,ucb(c=0.003),20027,0.8995,1028.5668150500499
1000,10000,ucb(c=0.003),20028,0.8998,983.4940122926945
1000,10000,ucb(c=0.003),20029,0.8983,994.7708229506509
